id,gender,subCategory,baseColour,season,usage
7887,Men,Bottomwear,Blue,Fall,Casual
42960,Men,Belts,Black,Summer,Formal
50284,Men,Ties,Black,Summer,Formal
18617,Men,Topwear,White,Fall,Sports
53264,Men,Topwear,Black,Summer,Casual
18909,Men,Flip Flops,Black,Fall,Casual
31430,Men,Bottomwear,Grey,Summer,Casual
35492,Men,Shoes,Black,Summer,Formal
34527,Men,Sandal,Brown,Summer,Casual
27584,Men,Topwear,White,Summer,Casual
9536,Men,Topwear,Grey,Summer,Casual
10308,Men,Shoes,Brown,Fall,Casual
27946,Men,Innerwear,Black,Summer,Casual
21110,Men,Topwear,Charcoal,Fall,Casual
17823,Men,Shoes,White,Fall,Casual
19169,Men,Topwear,Blue,Summer,Casual
8959,Men,Shoes,Black,Summer,Formal
16844,Men,Eyewear,Blue,Winter,Casual
24333,Men,Topwear,Blue,Summer,Casual
11001,Men,Watches,Black,Winter,Sports
33877,Men,Watches,Black,Winter,Casual
24631,Men,Flip Flops,Red,Fall,Casual
34359,Men,Topwear,Blue,Summer,Casual
6164,Men,Topwear,Red,Summer,Casual
49484,Men,Shoes,Navy Blue,Summer,Casual
41393,Men,Topwear,Purple,Summer,Casual
3866,Men,Topwear,Peach,Summer,Casual
2183,Men,Topwear,Grey,Spring,Casual
46338,Men,Shoes,Charcoal,Summer,Sports
10261,Men,Bottomwear,Brown,Fall,Formal
29010,Men,Bags,Black,Summer,Casual
17788,Men,Socks,Black,Summer,Casual
56349,Men,Fragrance,Black,Spring,Casual
13684,Men,Shoes,Black,Fall,Casual
27327,Men,Fragrance,Blue,Spring,Casual
37226,Men,Bags,Black,Summer,Casual
38154,Men,Topwear,Black,Summer,Casual
16884,Men,Eyewear,Brown,Winter,Casual
35055,Men,Shoes,Black,Summer,Formal
20370,Men,Topwear,White,Summer,Casual
5973,Men,Topwear,Black,Summer,Casual
46917,Men,Fragrance,Green,Spring,Casual
9330,Men,Shoes,Black,Fall,Sports
8810,Men,Topwear,Blue,Fall,Casual
52797,Men,Wallets,Brown,Summer,Casual
9251,Men,Topwear,Green,Fall,Formal
24051,Men,Topwear,White,Summer,Casual
24726,Men,Shoes,Off White,Fall,Casual
44567,Men,Sandal,Brown,Summer,Casual
38151,Men,Topwear,Black,Summer,Casual
28027,Men,Innerwear,Grey Melange,Summer,Casual
34395,Men,Topwear,Red,Summer,Casual
9643,Men,Topwear,Green,Fall,Casual
23523,Men,Fragrance,Silver,Spring,Casual
7936,Men,Topwear,White,Fall,Sports
17270,Men,Topwear,Black,Fall,Casual
58952,Men,Fragrance,Blue,Spring,Casual
23962,Men,Topwear,Grey,Fall,Casual
33934,Men,Topwear,White,Summer,Casual
19112,Men,Topwear,Grey,Summer,Casual
7652,Men,Topwear,White,Fall,Sports
24413,Men,Shoes,White,Fall,Sports
21396,Men,Topwear,Navy Blue,Fall,Casual
33781,Men,Socks,Black,Summer,Casual
12758,Men,Bottomwear,Blue,Fall,Casual
12717,Men,Shoes,White,Fall,Casual
2230,Men,Sandal,Black,Fall,Casual
50816,Men,Wallets,Brown,Summer,Casual
24085,Men,Topwear,White,Fall,Casual
15183,Men,Topwear,Blue,Fall,Casual
13319,Men,Topwear,Green,Fall,Casual
44142,Men,Fragrance,Green,Spring,Casual
25758,Men,Topwear,Black,Summer,Formal
39547,Men,Flip Flops,Red,Summer,Casual
4080,Men,Topwear,Red,Summer,Casual
16289,Men,Topwear,Blue,Fall,Casual
10255,Men,Topwear,Blue,Fall,Casual
23577,Men,Fragrance,Orange,Spring,Casual
47203,Men,Shoes,Brown,Summer,Formal
1865,Men,Topwear,White,Summer,Casual
37746,Men,Topwear,Blue,Summer,Casual
5179,Men,Topwear,Black,Summer,Casual
9475,Men,Topwear,Blue,Fall,Formal
7604,Men,Shoes,Yellow,Summer,Sports
17483,Men,Shoes,Navy Blue,Fall,Casual
8860,Men,Topwear,Brown,Fall,Casual
21762,Men,Belts,Black,Fall,Casual
14161,Men,Cufflinks,Steel,Fall,Formal
36090,Men,Wallets,Black,Summer,Casual
56661,Men,Shoes,Black,Summer,Casual
10480,Men,Topwear,Yellow,Fall,Casual
46807,Men,Shoes,Grey,Summer,Sports
46879,Men,Socks,Green,Summer,Casual
13826,Men,Topwear,Navy Blue,Fall,Casual
28241,Men,Fragrance,Black,Spring,Casual
30746,Men,Topwear,Maroon,Summer,Ethnic
44640,Men,Shoes,Orange,Summer,Sports
22388,Men,Topwear,Blue,Fall,Casual
14087,Men,Topwear,Blue,Fall,Casual
44859,Men,Topwear,Black,Summer,Casual
23254,Men,Shoes,Brown,Fall,Formal
3062,Men,Topwear,Blue,Summer,Casual
5181,Men,Topwear,Grey,Summer,Casual
6803,Men,Shoes,Red,Fall,Casual
12033,Men,Topwear,Blue,Fall,Formal
13068,Men,Shoes,Black,Fall,Casual
32424,Men,Topwear,Black,Summer,Sports
15983,Men,Topwear,Burgundy,Fall,Casual
43925,Men,Shoes,Black,Summer,Casual
15090,Men,Topwear,White,Fall,Casual
52070,Men,Topwear,Green,Summer,Casual
49944,Men,Loungewear and Nightwear,Black,Summer,Casual
38313,Men,Eyewear,Metallic,Winter,Casual
47994,Men,Watches,Black,Winter,Casual
14015,Men,Topwear,White,Fall,Sports
3914,Men,Topwear,Black,Summer,Casual
31255,Men,Topwear,Black,Summer,Casual
53269,Men,Topwear,White,Summer,Casual
28342,Men,Eyewear,Black,Winter,Casual
8275,Men,Topwear,Blue,Fall,Casual
19126,Men,Flip Flops,Brown,Fall,Casual
28096,Men,Innerwear,Navy Blue,Summer,Casual
6207,Men,Topwear,White,Summer,Casual
8248,Men,Bags,Black,Fall,Casual
14287,Men,Topwear,White,Fall,Formal
25003,Men,Topwear,Blue,Summer,Casual
30291,Men,Topwear,Off White,Summer,Casual
22617,Men,Topwear,Black,Fall,Sports
44377,Men,Fragrance,Grey,Spring,Casual
7220,Men,Shoes,Brown,Fall,Formal
15222,Men,Shoes,White,Fall,Casual
23484,Men,Scarves,Black,Fall,Casual
10857,Men,Topwear,White,Fall,Casual
26141,Men,Bottomwear,Navy Blue,Summer,Formal
19272,Men,Watches,Silver,Winter,Casual
7808,Men,Topwear,Red,Fall,Casual
12480,Men,Shoes,Black,Fall,Formal
10467,Men,Topwear,Navy Blue,Fall,Casual
42943,Men,Belts,Brown,Summer,Casual
46682,Men,Fragrance,Silver,Spring,Casual
53876,Men,Flip Flops,Green,Summer,Casual
19641,Men,Topwear,Black,Fall,Casual
28106,Men,Innerwear,Charcoal,Summer,Casual
26134,Men,Bottomwear,Black,Summer,Formal
22157,Men,Shoes,Black,Summer,Casual
23157,Men,Topwear,Blue,Fall,Casual
40454,Men,Shoes,Black,Winter,Formal
9247,Men,Topwear,White,Fall,Formal
9980,Men,Topwear,Black,Fall,Sports
14726,Men,Topwear,Purple,Fall,Casual
14162,Men,Cufflinks,Steel,Fall,Formal
3287,Men,Topwear,Blue,Summer,Casual
51348,Men,Socks,Grey,Summer,Casual
3271,Men,Topwear,Red,Summer,Casual
52804,Men,Wallets,Black,Summer,Casual
18817,Men,Wallets,Black,Summer,Formal
16320,Men,Topwear,Green,Fall,Casual
32036,Men,Socks,Navy Blue,Summer,Casual
16526,Men,Topwear,Blue,Fall,Casual
23597,Men,Fragrance,Black,Spring,Casual
37958,Men,Sandal,Brown,Fall,Casual
26527,Men,Shoes,Red,Spring,Casual
28193,Men,Eyewear,Gold,Winter,Casual
42413,Men,Innerwear,Grey,Summer,Casual
15041,Men,Topwear,Grey,Fall,Casual
18493,Men,Sandal,Multi,Fall,Casual
18353,Men,Socks,Black,Fall,Casual
16015,Men,Scarves,Black,Fall,Casual
7213,Men,Topwear,Green,Fall,Casual
7914,Men,Topwear,Purple,Fall,Casual
39652,Men,Shoes,White,Summer,Sports
39627,Men,Shoes,White,Summer,Sports
2135,Men,Topwear,Red,Spring,Casual
59323,Men,Sandal,Black,Summer,Casual
24419,Men,Shoes,White,Summer,Sports
3530,Men,Topwear,Black,Summer,Casual
11945,Men,Sandal,Red,Summer,Casual
20156,Men,Topwear,Navy Blue,Fall,Casual
10008,Men,Topwear,Navy Blue,Fall,Sports
2944,Men,Topwear,White,Fall,Casual
28626,Men,Bottomwear,Off White,Summer,Sports
22365,Men,Topwear,Purple,Fall,Casual
43062,Men,Topwear,Charcoal,Summer,Casual
20009,Men,Topwear,Olive,Fall,Casual
19210,Men,Belts,Brown,Summer,Casual
33641,Men,Flip Flops,Black,Summer,Casual
39080,Men,Bottomwear,Brown,Summer,Casual
55619,Men,Shoes,Black,Summer,Formal
31451,Men,Topwear,Red,Summer,Sports
6377,Men,Shoes,Brown,Summer,Casual
43137,Men,Fragrance,Maroon,Spring,Casual
3627,Men,Sandal,Black,Summer,Casual
58859,Men,Cufflinks,Black,Summer,Casual
18478,Men,Shoes,Navy Blue,Fall,Casual
56343,Men,Watches,Black,Winter,Casual
26797,Men,Topwear,Grey,Summer,Formal
43387,Men,Wallets,Black,Summer,Casual
9508,Men,Bottomwear,Black,Fall,Casual
51382,Men,Bottomwear,Beige,Summer,Casual
42033,Men,Shoes,Black,Summer,Sports
54063,Men,Fragrance,Red,Spring,Casual
21737,Men,Shoes,Grey,Fall,Casual
7350,Men,Topwear,Red,Fall,Casual
13857,Men,Topwear,Blue,Fall,Casual
13994,Men,Topwear,Black,Fall,Sports
44739,Men,Shoes,Grey,Summer,Casual
9135,Men,Shoes,White,Summer,Sports
41210,Men,Shoes,Black,Summer,Casual
15781,Men,Innerwear,Black,Summer,Casual
4535,Men,Shoes,White,Summer,Sports
23568,Men,Fragrance,Gold,Spring,Casual
36803,Men,Watches,Blue,Winter,Casual
58321,Men,Socks,White,Summer,Sports
28203,Men,Eyewear,Copper,Winter,Casual
38238,Men,Eyewear,Black,Winter,Casual
5963,Men,Topwear,Blue,Summer,Casual
3586,Men,Shoes,Black,Summer,Casual
50302,Men,Ties,Brown,Summer,Formal
22237,Men,Shoes,Red,Summer,Casual
17426,Men,Watches,White,Winter,Casual
6995,Men,Topwear,Grey,Summer,Casual
39382,Men,Bottomwear,Blue,Summer,Casual
35582,Men,Sandal,Black,Summer,Casual
9343,Men,Bottomwear,Brown,Fall,Casual
4404,Men,Topwear,Black,Spring,Casual
7939,Men,Topwear,Black,Fall,Sports
14758,Men,Topwear,Blue,Summer,Formal
26536,Men,Shoes,White,Summer,Casual
16869,Men,Eyewear,Brown,Winter,Casual
36391,Men,Socks,Navy Blue,Summer,Casual
25385,Men,Innerwear,Navy Blue,Summer,Casual
29202,Men,Socks,White,Spring,Sports
6484,Men,Topwear,Black,Summer,Casual
29942,Men,Watches,Black,Winter,Casual
15641,Men,Topwear,White,Fall,Sports
19835,Men,Topwear,Brown,Fall,Casual
36813,Men,Fragrance,Black,Spring,Casual
42015,Men,Shoes,White,Summer,Sports
4882,Men,Topwear,White,Summer,Casual
31835,Men,Watches,Silver,Winter,Casual
17056,Men,Shoes,Navy Blue,Summer,Casual
48562,Men,Jewellery,Steel,Summer,Casual
38242,Men,Flip Flops,Blue,Summer,Casual
5371,Men,Shoes,Black,Fall,Sports
18481,Men,Shoes,Blue,Fall,Casual
8596,Men,Topwear,Navy Blue,Fall,Casual
33701,Men,Shoes,Brown,Winter,Formal
36402,Men,Socks,Grey,Summer,Casual
35463,Men,Shoes,Grey,Fall,Casual
19475,Men,Topwear,Navy Blue,Summer,Casual
5093,Men,Topwear,Black,Summer,Casual
17579,Men,Bottomwear,Grey,Fall,Casual
28017,Men,Innerwear,Black,Summer,Casual
38651,Men,Shoes,Black,Fall,Sports
33238,Men,Topwear,Green,Summer,Formal
57490,Men,Shoes,Black,Fall,Formal
44234,Men,Shoes,Black,Summer,Sports
10885,Men,Topwear,Teal,Fall,Casual
56734,Men,Topwear,Pink,Summer,Casual
30782,Men,Topwear,White,Summer,Ethnic
21392,Men,Topwear,Grey,Fall,Casual
46336,Men,Shoes,Navy Blue,Summer,Casual
56346,Men,Watches,Steel,Winter,Casual
16199,Men,Topwear,Blue,Fall,Casual
41610,Men,Topwear,Blue,Summer,Casual
53626,Men,Watches,Black,Winter,Casual
20290,Men,Innerwear,Grey,Summer,Casual
35644,Men,Sandal,Black,Spring,Casual
26135,Men,Bottomwear,Beige,Summer,Formal
10875,Men,Topwear,Grey,Fall,Casual
3342,Men,Topwear,Black,Summer,Casual
7791,Men,Topwear,Green,Fall,Casual
5479,Men,Shoes,Black,Summer,Sports
5891,Men,Topwear,Black,Summer,Casual
25724,Men,Belts,Brown,Summer,Casual
29795,Men,Topwear,Olive,Summer,Casual
15398,Men,Shoes,Black,Fall,Sports
23271,Men,Watches,White,Winter,Casual
44568,Men,Sandal,Brown,Summer,Casual
45889,Men,Watches,White,Winter,Casual
16331,Men,Topwear,Blue,Fall,Casual
45663,Men,Innerwear,Black,Summer,Casual
28651,Men,Shoes,Navy Blue,Summer,Sports
54621,Men,Watches,Black,Winter,Casual
43394,Men,Wallets,Brown,Summer,Casual
55625,Men,Shoes,Brown,Summer,Formal
46447,Men,Watches,White,Winter,Casual
10809,Men,Topwear,Black,Fall,Casual
25534,Men,Topwear,Red,Summer,Casual
4427,Men,Topwear,Grey,Summer,Casual
36797,Men,Watches,White,Winter,Casual
26126,Men,Topwear,White,Summer,Formal
23038,Men,Bottomwear,Beige,Summer,Casual
54618,Men,Innerwear,Grey,Summer,Casual
4297,Men,Topwear,Black,Summer,Casual
3891,Men,Topwear,White,Summer,Casual
42257,Men,Bottomwear,Blue,Summer,Casual
22126,Men,Shoes,Brown,Fall,Formal
11467,Men,Topwear,Blue,Fall,Casual
1966,Men,Topwear,Black,Summer,Casual
7788,Men,Topwear,Black,Fall,Casual
25353,Men,Innerwear,Blue,Summer,Casual
23585,Men,Fragrance,Silver,Spring,Casual
51431,Men,Topwear,Blue,Summer,Formal
18859,Men,Topwear,Black,Fall,Casual
33907,Men,Watches,Steel,Winter,Casual
4500,Men,Shoes,Brown,Summer,Sports
20698,Men,Shoes,Brown,Winter,Casual
15334,Men,Bottomwear,Black,Fall,Sports
39630,Men,Shoes,White,Summer,Sports
1813,Men,Topwear,Blue,Fall,Sports
22325,Men,Topwear,Purple,Fall,Casual
52062,Men,Topwear,Red,Summer,Casual
5723,Men,Shoes,Black,Summer,Sports
36140,Men,Shoes,Black,Summer,Sports
48424,Men,Topwear,White,Summer,Casual
11964,Men,Sandal,Black,Fall,Casual
49958,Men,Bottomwear,Black,Summer,Casual
35671,Men,Shoes,Blue,Spring,Casual
29040,Men,Topwear,Blue,Summer,Casual
32542,Men,Fragrance,Black,Spring,Casual
2963,Men,Shoes,White,Fall,Sports
21184,Men,Flip Flops,Black,Spring,Casual
44886,Men,Topwear,Black,Summer,Casual
29440,Men,Watches,Steel,Winter,Casual
53434,Men,Topwear,Blue,Summer,Sports
37131,Men,Topwear,Lavender,Summer,Formal
13284,Men,Bottomwear,Black,Fall,Casual
30251,Men,Flip Flops,Green,Summer,Casual
17049,Men,Sandal,Tan,Summer,Casual
21667,Men,Watches,Brown,Winter,Casual
50528,Men,Innerwear,White,Summer,Casual
17155,Men,Topwear,Blue,Fall,Casual
12622,Men,Topwear,Blue,Fall,Casual
4518,Men,Shoes,White,Winter,Sports
38363,Men,Wallets,Black,Summer,Casual
6005,Men,Topwear,Red,Summer,Casual
48228,Men,Eyewear,Black,Winter,Casual
31339,Men,Bottomwear,Blue,Summer,Casual
46896,Men,Bottomwear,Blue,Summer,Casual
44091,Men,Fragrance,Orange,Spring,Casual
9627,Men,Topwear,Orange,Fall,Casual
16981,Men,Sandal,Blue,Spring,Casual
46412,Men,Topwear,White,Summer,Sports
9622,Men,Topwear,Red,Fall,Casual
54927,Men,Topwear,Blue,Summer,Casual
18865,Men,Topwear,Red,Fall,Casual
16164,Men,Sandal,Brown,Summer,Casual
41271,Men,Wallets,Black,Summer,Casual
8927,Men,Belts,Black,Fall,Casual
42978,Men,Innerwear,Black,Summer,Casual
44616,Men,Flip Flops,Black,Summer,Casual
46396,Men,Topwear,Blue,Summer,Casual
51159,Men,Socks,Black,Summer,Casual
15396,Men,Sandal,White,Fall,Casual
10856,Men,Topwear,Black,Fall,Casual
16032,Men,Topwear,Grey,Fall,Casual
3612,Men,Topwear,Grey,Summer,Sports
14108,Men,Topwear,Brown,Fall,Casual
17920,Men,Topwear,Blue,Summer,Casual
14494,Men,Shoes,Black,Fall,Casual
32121,Men,Innerwear,White,Summer,Casual
5614,Men,Sandal,Brown,Summer,Casual
3410,Men,Topwear,White,Summer,Casual
32657,Men,Topwear,Black,Summer,Sports
19594,Men,Topwear,Black,Summer,Casual
6189,Men,Topwear,Grey,Summer,Casual
37730,Men,Topwear,Orange,Summer,Casual
38794,Men,Topwear,Red,Summer,Casual
57934,Men,Sandal,Brown,Spring,Casual
9260,Men,Topwear,Blue,Fall,Formal
3355,Men,Topwear,Black,Summer,Casual
9860,Men,Topwear,Green,Fall,Casual
2160,Men,Topwear,Red,Spring,Casual
30753,Men,Topwear,Blue,Summer,Ethnic
26646,Men,Shoes,Black,Summer,Casual
7742,Men,Topwear,Purple,Fall,Casual
21185,Men,Flip Flops,White,Summer,Casual
20257,Men,Topwear,Blue,Fall,Casual
30054,Men,Watches,White,Winter,Casual
44767,Men,Shoes,White,Summer,Casual
7635,Men,Bottomwear,Black,Fall,Sports
34322,Men,Topwear,Red,Summer,Casual
29746,Men,Watches,Black,Winter,Casual
10994,Men,Topwear,Black,Fall,Casual
40055,Men,Topwear,Blue,Summer,Sports
11469,Men,Topwear,Green,Fall,Casual
58577,Men,Topwear,Black,Summer,Casual
12889,Men,Shoes,White,Fall,Sports
3274,Men,Topwear,Brown,Summer,Casual
54954,Men,Topwear,Green,Summer,Casual
6238,Men,Topwear,Grey,Summer,Casual
9760,Men,Topwear,Green,Fall,Casual
4346,Men,Flip Flops,Brown,Summer,Sports
19949,Men,Topwear,Purple,Fall,Casual
53773,Men,Topwear,Black,Summer,Casual
23170,Men,Topwear,Blue,Fall,Casual
11699,Men,Topwear,Blue,Fall,Casual
41898,Men,Fragrance,Black,Spring,Casual
6403,Men,Sandal,Grey,Summer,Casual
23457,Men,Bottomwear,Blue,Summer,Casual
22330,Men,Topwear,White,Fall,Casual
17783,Men,Ties,Blue,Fall,Formal
11883,Men,Shoes,Black,Fall,Formal
25394,Men,Innerwear,White,Summer,Casual
11838,Men,Shoes,Blue,Fall,Casual
38615,Men,Topwear,Black,Summer,Casual
52072,Men,Topwear,Blue,Summer,Casual
41212,Men,Shoes,Brown,Summer,Casual
33885,Men,Watches,Steel,Winter,Casual
5728,Men,Shoes,White,Summer,Sports
44532,Men,Sandal,Black,Summer,Casual
44044,Men,Fragrance,Green,Spring,Casual
18988,Men,Topwear,White,Summer,Casual
48459,Men,Bottomwear,Blue,Summer,Casual
53767,Men,Topwear,White,Summer,Casual
13756,Men,Topwear,Purple,Fall,Formal
5677,Men,Shoes,Brown,Winter,Casual
14757,Men,Topwear,Blue,Fall,Formal
28045,Men,Innerwear,Navy Blue,Summer,Casual
11417,Men,Topwear,Blue,Fall,Casual
16276,Men,Topwear,Navy Blue,Fall,Casual
29189,Men,Bags,Black,Summer,Casual
1852,Men,Topwear,Blue,Summer,Casual
18915,Men,Topwear,Red,Fall,Casual
17770,Men,Sandal,Brown,Winter,Casual
36378,Men,Socks,Brown,Summer,Casual
11990,Men,Topwear,Red,Fall,Casual
43043,Men,Topwear,Navy Blue,Summer,Casual
13096,Men,Topwear,Blue,Fall,Sports
32075,Men,Innerwear,Black,Summer,Casual
5627,Men,Flip Flops,Blue,Summer,Casual
14486,Men,Shoes,Beige,Fall,Casual
56843,Men,Bottomwear,Blue,Summer,Casual
16794,Men,Topwear,Navy Blue,Fall,Casual
1973,Men,Topwear,Brown,Fall,Casual
28008,Men,Innerwear,Blue,Summer,Casual
5097,Men,Topwear,White,Summer,Casual
16546,Men,Topwear,Green,Fall,Casual
18872,Men,Shoes,Black,Fall,Formal
28411,Men,Eyewear,Copper,Winter,Casual
6383,Men,Shoes,Navy Blue,Summer,Casual
38297,Men,Wallets,Black,Summer,Casual
44500,Men,Shoes,White,Fall,Casual
19560,Men,Topwear,Maroon,Summer,Casual
5957,Men,Topwear,Grey,Summer,Casual
4949,Men,Bottomwear,Blue,Summer,Casual
13323,Men,Topwear,Green,Fall,Casual
7044,Men,Shoes,Grey,Summer,Casual
15726,Men,Shoes,Grey,Fall,Sports
4950,Men,Bottomwear,Blue,Summer,Casual
11203,Men,Watches,Black,Winter,Casual
3278,Men,Topwear,White,Summer,Casual
45718,Men,Fragrance,Black,Spring,Casual
2329,Men,Topwear,Grey,Fall,Casual
13288,Men,Bottomwear,Beige,Fall,Casual
12284,Men,Topwear,Maroon,Winter,Casual
27785,Men,Wallets,Brown,Winter,Casual
9341,Men,Topwear,White,Fall,Casual
12454,Men,Belts,Brown,Fall,Casual
17898,Men,Topwear,Grey,Fall,Casual
58482,Men,Wallets,Brown,Winter,Casual
49664,Men,Eyewear,Brown,Winter,Casual
8109,Men,Belts,Beige,Winter,Casual
5938,Men,Shoes,Black,Summer,Casual
3681,Men,Topwear,Brown,Summer,Casual
27560,Men,Topwear,Blue,Summer,Formal
29027,Men,Topwear,Red,Summer,Casual
44313,Men,Bottomwear,Beige,Summer,Casual
59117,Men,Topwear,Black,Summer,Casual
9767,Men,Topwear,Blue,Fall,Sports
17382,Men,Mufflers,Multi,Fall,Casual
7398,Men,Shoes,Brown,Winter,Formal
44604,Men,Wallets,Brown,Summer,Formal
8908,Men,Shoes,Black,Fall,Sports
27995,Men,Innerwear,White,Winter,Casual
33828,Men,Shoes,Black,Summer,Sports
12316,Men,Topwear,White,Fall,Formal
6271,Men,Topwear,Grey,Summer,Casual
25067,Men,Accessories,Black,Winter,Formal
15968,Men,Topwear,Black,Fall,Casual
50661,Men,Loungewear and Nightwear,Grey Melange,Summer,Sports
4869,Men,Topwear,Orange,Summer,Casual
35080,Men,Ties,Navy Blue,Summer,Formal
16459,Men,Topwear,Red,Fall,Casual
15067,Men,Sandal,Brown,Summer,Casual
53439,Men,Flip Flops,Black,Summer,Casual
15117,Men,Bottomwear,Grey,Fall,Formal
58534,Men,Eyewear,Brown,Winter,Casual
49704,Men,Ties,Blue,Summer,Casual
13104,Men,Topwear,Black,Fall,Casual
45676,Men,Fragrance,Brown,Spring,Casual
41441,Men,Shoes,Black,Summer,Sports
19996,Men,Topwear,Black,Summer,Casual
4731,Men,Flip Flops,Black,Summer,Casual
30807,Men,Topwear,Grey,Summer,Ethnic
35930,Men,Shoes,Brown,Summer,Sports
20815,Men,Shoes,Grey,Winter,Casual
9815,Men,Shoes,Black,Spring,Casual
9594,Men,Topwear,White,Fall,Casual
12957,Men,Shoes,Grey,Fall,Sports
44897,Men,Topwear,Grey,Summer,Casual
29039,Men,Topwear,Green,Summer,Casual
30764,Men,Topwear,White,Summer,Ethnic
45113,Men,Watches,Black,Winter,Casual
9713,Men,Topwear,Maroon,Fall,Casual
19784,Men,Topwear,Green,Winter,Casual
46379,Men,Topwear,Magenta,Summer,Casual
59569,Men,Cufflinks,Steel,Summer,Casual
31474,Men,Bottomwear,Brown,Fall,Casual
17195,Men,Topwear,Green,Winter,Casual
38049,Men,Watches,Black,Winter,Casual
44418,Men,Shoes,Brown,Winter,Casual
42140,Men,Shoes,Grey,Summer,Sports
8389,Men,Topwear,Red,Fall,Sports
9776,Men,Bottomwear,Grey,Fall,Casual
11078,Men,Topwear,Grey,Fall,Casual
16179,Men,Shoes,Black,Fall,Casual
43349,Men,Shoes,Black,Summer,Sports
18385,Men,Innerwear,Red,Summer,Casual
7045,Men,Shoes,Brown,Summer,Casual
23870,Men,Bottomwear,Black,Fall,Casual
22481,Men,Topwear,Green,Summer,Casual
18622,Men,Topwear,Navy Blue,Fall,Casual
16429,Men,Topwear,White,Fall,Casual
3472,Men,Accessories,Black,Fall,Casual
12706,Men,Shoes,White,Fall,Sports
14084,Men,Topwear,Blue,Fall,Casual
31636,Men,Topwear,Black,Summer,Formal
3770,Men,Topwear,Green,Summer,Casual
19967,Men,Topwear,Maroon,Fall,Casual
7933,Men,Topwear,Black,Fall,Sports
9553,Men,Topwear,Black,Summer,Casual
51676,Men,Eyewear,Black,Winter,Casual
57289,Men,Topwear,Blue,Summer,Casual
30744,Men,Topwear,Blue,Summer,Ethnic
15768,Men,Innerwear,Navy Blue,Summer,Casual
9391,Men,Shoes,White,Fall,Sports
10219,Men,Watches,Yellow,Winter,Casual
10064,Men,Topwear,Yellow,Fall,Casual
5197,Men,Topwear,Grey,Summer,Casual
18598,Men,Sandal,Navy Blue,Fall,Casual
15388,Men,Sandal,Black,Fall,Casual
3984,Men,Topwear,Blue,Summer,Casual
10021,Men,Bottomwear,White,Spring,Sports
4382,Men,Topwear,Grey,Summer,Casual
20330,Men,Topwear,Pink,Fall,Casual
19731,Men,Topwear,Blue,Summer,Casual
58888,Men,Ties,White,Summer,Casual
43014,Men,Innerwear,Grey,Summer,Casual
45896,Men,Watches,White,Winter,Casual
11870,Men,Shoes,Brown,Fall,Formal
35165,Men,Sandal,Black,Fall,Casual
39394,Men,Topwear,Blue,Summer,Casual
17629,Men,Topwear,Blue,Fall,Casual
28074,Men,Innerwear,Grey Melange,Summer,Casual
18992,Men,Topwear,Grey,Summer,Casual
4458,Men,Topwear,White,Summer,Sports
49266,Men,Socks,Navy Blue,Summer,Casual
6197,Men,Topwear,Green,Summer,Casual
10301,Men,Shoes,Brown,Fall,Casual
13783,Men,Bottomwear,Khaki,Fall,Formal
12842,Men,Topwear,Navy Blue,Fall,Casual
19271,Men,Watches,Steel,Winter,Casual
22124,Men,Shoes,Brown,Summer,Formal
22600,Men,Topwear,White,Fall,Sports
25998,Men,Fragrance,Blue,Spring,Casual
11671,Men,Topwear,Red,Fall,Casual
10331,Men,Belts,Black,Fall,Casual
36898,Men,Watches,Black,Winter,Casual
50462,Men,Innerwear,Blue,Summer,Casual
58306,Men,Socks,Black,Summer,Sports
23146,Men,Topwear,Brown,Fall,Casual
26811,Men,Bottomwear,Brown,Summer,Formal
15328,Men,Topwear,Blue,Fall,Sports
25642,Men,Watches,Black,Winter,Casual
48732,Men,Jewellery,Steel,Summer,Casual
16019,Men,Bottomwear,Grey,Fall,Casual
35476,Men,Shoes,Black,Summer,Formal
17723,Men,Topwear,Grey,Fall,Casual
35692,Men,Shoes,White,Summer,Casual
34818,Men,Shoes,Grey,Summer,Sports
22856,Men,Shoes,Brown,Summer,Casual
23837,Men,Shoes,White,Fall,Sports
1579,Men,Topwear,Grey,Fall,Sports
36942,Men,Watches,White,Winter,Casual
15194,Men,Topwear,Black,Fall,Casual
43872,Men,Shoes,Black,Summer,Casual
19719,Men,Topwear,Grey,Fall,Casual
44056,Men,Fragrance,Black,Spring,Casual
49502,Men,Shoes,Brown,Summer,Casual
15311,Men,Sandal,Beige,Fall,Casual
34752,Men,Shoes,Black,Summer,Casual
34640,Men,Shoes,Blue,Summer,Casual
24006,Men,Topwear,White,Summer,Casual
11088,Men,Topwear,Green,Fall,Casual
51162,Men,Socks,Black,Summer,Casual
25470,Men,Shoes,Black,Summer,Sports
16405,Men,Topwear,Navy Blue,Fall,Casual
5047,Men,Shoes,Black,Summer,Sports
49302,Men,Socks,Grey,Summer,Casual
